task,CreationTimestamp,ProcessID,ParentPID,CommandLine,Image,ProcessType,Registry,Files,Modules,DroppedFiles,DebugStrings,EventsCounters_Network,Scores_Network,Autostart,LowAccess,FileType,Priority,unknown_ip,Suspicious_ip,Malicious_ip,whitelist_ip,unsafe_ip,unknown_domain,Suspicious_domain,Malicious_domain,whitelist_domain,unsafe_domain,unknown_http_request,Suspicious_http_request,Malicious_http_request,whitelist_http_request,unsafe_http_request,HKEY_LOCAL_MACHINE,HKEY_CLASSES_ROOT,HKEY_USERS,HKEY_CURRENT_CONFIG,HKEY_CURRENT_USER,startup_registry_keys,active_setup_registry_keys,services_registry_keys,dll_injection_registry_keys,shell_spawning_registry_keys,internet_settings_registry_keys,bho_registry_keys,label
d15ea029-37e4-4909-a687-f51a4ce8d2ae,1611311756243,2204,372,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,631,1404,132,7,0,34,True,False,False,OFS,0,0,7,0,1,0,7,0,0,1,0,0,0,0,1,0,2,10,0,0,51,0,0,0,0,0,1,0,1
d15ea029-37e4-4909-a687-f51a4ce8d2ae,1611311791853,3380,600,"""C:\Program Files\Internet Explorer\iexplore.exe"" -startmediumtab -Embedding",C:\Program Files\Internet Explorer\iexplore.exe,Embedded COM++,213,1413,119,4,0,11,True,False,False,BRW-IE,0,0,2,0,2,0,2,0,0,2,0,0,0,0,1,0,0,10,0,0,60,0,0,0,0,0,1,0,2
d15ea029-37e4-4909-a687-f51a4ce8d2ae,1611311792071,2872,3380,"""C:\Program Files\Internet Explorer\iexplore.exe"" SCODEF:3380 CREDAT:144385 /prefetch:2",C:\Program Files\Internet Explorer\iexplore.exe,Child process,82,382,89,0,0,0,False,False,False,BRW-IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1
d15ea029-37e4-4909-a687-f51a4ce8d2ae,1611311792525,3184,3380,"""C:\Program Files\Internet Explorer\iexplore.exe"" SCODEF:3380 CREDAT:333058 /prefetch:2",C:\Program Files\Internet Explorer\iexplore.exe,Child process,122,1371,207,4,0,15,True,False,False,BRW-IE,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1
d246601c-7d5d-402e-9b33-a95e268cfc5f,1611312432834,3376,464,"""C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE"" /s ""C:\Users\admin\AppData\Local\Temp\SWIFTMT103US$95000.ppt.pps""",C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE,Main process,380,881,188,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,40,0,0,0,0,0,1,0,1
d2a5ce4b-8572-47e1-980a-2993cf1979a2,1611302439964,3368,464,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Notes.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1581,3634,111,4,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
d74901ab-b695-4b18-9a63-9decc2526e0e,1611297192513,2644,356,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\nota_3295131.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,750,2137,170,4,0,4,True,False,False,OFS,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13,0,0,0,57,0,0,0,0,0,1,0,1
d7893794-0e56-4aff-82e8-31ee43f6f7e0,1611253864825,3372,464,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\oo.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1764,4694,164,5,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,58,0,0,0,0,0,1,0,1
d8d4a3e5-bb18-42a0-b035-600eab530594,1611146137971,3380,464,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,591,1143,90,6,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,63,0,0,0,0,0,1,0,1
d9e1979f-dc2b-48c5-a52e-4a2f15ca6ab9,1611151552762,3936,292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,233,679,87,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35,0,0,0,0,0,1,0,1
da98e5a0-69cf-4233-bcc8-9c703826f45d,1611298966888,2720,612,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Instructions_VDRF- 1000 CC.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1912,5215,106,4,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
dfb1099a-6c28-485d-aa17-9c4b561a955a,1611295604350,3244,464,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\udaythombre_resume.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,2119,6187,180,6,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,54,0,0,0,0,0,1,0,1
e1911378-ef29-484c-8a27-234588d2c2ed,1611130045081,2340,372,"""C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE"" /s ""C:\Users\admin\AppData\Local\Temp\El_Problema_CP.pps""",C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE,Main process,627,1193,111,3,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37,0,0,0,0,0,1,0,1
e2272382-ff5b-45d1-a5da-5b2f1f5f5ae1,1611304920020,2364,292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,592,1054,89,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,45,0,0,0,0,0,1,0,1
e281717c-4188-4fd7-aab5-f8ca0d42d940,1611155050058,2772,1292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,675,700,75,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35,0,0,0,0,0,1,0,1
e4589929-9e51-47cb-9489-a7ecadc70505,1611245196173,2200,356,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,673,1278,106,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,33,0,0,0,0,0,1,0,1
e467fdec-18ac-47ce-97be-05694db1a71d,1611261732668,2564,292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,328,838,170,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,38,0,0,0,0,0,1,0,1
e467fdec-18ac-47ce-97be-05694db1a71d,1611261752699,3092,292,"""C:\Windows\explorer.exe"" ",C:\Windows\explorer.exe,Probably manual launch or APC inject,26,188,80,0,0,0,False,False,False,WIN-XPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e64271ba-6bc8-470a-ba49-6c9b5ef626c3,1611388067491,3688,292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\~$ePinkPantherShow.txt.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1003,1566,92,3,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,64,0,0,0,0,0,1,0,1
e660ce85-93cf-4a44-95d9-69898ca53aa9,1611124053830,3368,464,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\vasagam manicka.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1515,3637,107,3,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
e9ff3a13-a51a-4f88-8b9d-d1fa1ce5b2bb,1611250859667,2312,292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\FICHA_Elementos Identificativos_Lei_83_2017.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1895,5504,105,4,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
ea1b137a-cda1-41ff-8471-bb8c991a61a3,1611328022176,2668,612,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Student Draft-1.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1567,3644,112,4,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
ead9f5e2-981f-4eae-837f-ed5d8e8e929d,1611271680383,1796,356,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,17716,5030,446,18,0,15,True,False,False,OFS,0,0,0,0,2,1,0,0,0,2,1,0,0,0,1,1,23,0,0,0,47,0,0,0,0,0,1,0,1
ead9f5e2-981f-4eae-837f-ed5d8e8e929d,1611271771539,3292,356,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Probably manual launch or APC inject,14805,2202,312,11,0,17,True,False,False,OFS,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,49,0,0,0,0,0,1,0,1
ec2e0e7e-98e2-49e6-88c6-2c815e9dda4a,1611305527163,948,292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,596,1884,142,24,0,20,True,False,False,OFS,0,0,0,1,3,1,1,0,0,3,1,0,0,0,0,2,4,10,0,0,49,0,0,0,0,0,1,0,1
ec4ee6e1-bb4f-4502-9a5d-5c96e8bacf05,1611260850843,3704,292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\501a1ddb861c476eecf205e6c2f5fd4d7e7eb27cf9e497f30fc764b82a3abea6.docm""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,2003,5402,120,4,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,65,0,0,0,0,0,1,0,2
ec4ee6e1-bb4f-4502-9a5d-5c96e8bacf05,1611260897562,2736,3704,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" -NoLogo -NonInteractive -NoProfile -ExecutionPolicy Bypass -Encoded WwBTAHkAcwB0AGUAbQAuAFQAZQB4AHQALgBFAG4AYwBvAGQAaQBuAGcAXQA6ADoAVQBUAEYAOAAuAEcAZQB0AFMAdAByAGkAbgBnACgAWwBTAHkAcwB0AGUAbQAuAEMAbwBuAHYAZQByAHQAXQA6ADoARgByAG8AbQBCAGEAcwBlADYANABTAHQAcgBpAG4AZwAoACgAJwB7ACIAUwBjAHIAaQBwAHQAIgA6ACIARABRAHAAMABZAFgATgByAGIARwBsAHoAZABDAEEAKwBJAEcARgBzAGIASABSAG8AWgBYAE4AbABZADMASgBsAGQASABNAHQAZABHAFYAegBkAEMANQAwAGUASABRAE4AQwBtAGwAdwBZADIAOQB1AFoAbQBsAG4ASQBDADkAaABiAEcAdwBnAFAAagA0AGcAWQBXAHgAcwBkAEcAaABsAGMAMgBWAGoAYwBtAFYAMABjAHkAMQAwAFoAWABOADAATABuAFIANABkAEEAMABLAGMAWABWAGwAYwBuAGsAZwBkAFgATgBsAGMAaQBBACsAUABpAEIAaABiAEcAeAAwAGEARwBWAHoAWgBXAE4AeQBaAFgAUgB6AEwAWABSAGwAYwAzAFEAdQBkAEgAaAAwAEQAUQBvAD0AIgB9ACcAIAB8ACAAQwBvAG4AdgBlAHIAdABGAHIAbwBtAC0ASgBzAG8AbgApAC4AUwBjAHIAaQBwAHQAKQApACAAfAAgAGkAZQB4AA==",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Child process,241,1424,164,0,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
ef0c1286-9557-4051-9dc3-44853698144d,1611253401026,2388,376,"""C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE"" ""C:\Users\admin\AppData\Local\Temp\Madison Wright SDR Manager Interview .pptx""",C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE,Main process,635,1246,92,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,46,0,0,0,0,0,1,0,1
f4a79691-e74d-49bc-b759-84e924f2bcc8,1611276782992,2728,612,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,601,1080,107,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,52,0,0,0,0,0,1,0,1
f5308414-2892-4b5a-8406-cb6e2a2b0e4c,1611150411693,2772,1292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Cena upit  BB008957  01-20-2021.doc.rtf""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,785,876,78,3,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,36,0,0,0,0,0,1,0,1
f5308414-2892-4b5a-8406-cb6e2a2b0e4c,1611150412850,3876,1456,"""C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE"" -Embedding",C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE,Embedded COM++,366,395,65,0,0,2,True,False,False,NKN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,0,0,0,0,0,1,0,2
f69f66c5-f606-466b-9a68-1059acfc1c5c,1611379549372,3860,292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\ECONOMIC AND SOCIAL COUNCI1.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1525,3698,116,4,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
f756ad2c-7934-4bd7-af7d-b9a3773980a3,1611299886534,2700,356,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,194,727,89,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,0,1,0,1
f756ad2c-7934-4bd7-af7d-b9a3773980a3,1611299888909,2908,596,"""C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE"" -Embedding",C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE,Embedded COM++,45,426,80,0,0,2,True,False,False,NKN,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,2
f832aa40-94c4-49ac-9fb7-0a8fb19905ad,1611139586966,1724,376,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,549,1001,96,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,46,0,0,0,0,0,1,0,1
f8389436-d5a4-496d-aa74-8e9397e29b93,1611249937866,2248,612,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,1844,3616,113,16,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,34,0,0,0,0,0,1,0,1
fa22b83a-9989-4cb3-9768-fa7a877e0f8c,1611125821715,2424,468,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,193,728,89,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,0,1,0,1
fa22b83a-9989-4cb3-9768-fa7a877e0f8c,1611125823918,2808,600,"""C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE"" -Embedding",C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE,Embedded COM++,31,310,67,0,0,2,True,False,False,NKN,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,2
fa444092-ab33-40d6-9f2b-bd605c549a4d,1611249216900,1860,612,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Cena upit  AA008957  01-21-2021.doc.rtf""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,237,902,87,3,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,32,0,0,0,0,0,1,0,1
fa444092-ab33-40d6-9f2b-bd605c549a4d,1611249219431,1480,596,"""C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE"" -Embedding",C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE,Embedded COM++,28,308,67,0,0,2,True,False,False,NKN,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,2
fca7388b-ac70-4cbc-b703-40a6f393d6a7,1611131382673,2720,612,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,512,1088,104,8,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,49,0,0,0,0,0,1,0,1
fcbc8f2d-560c-4822-a21f-03fdc2edfa84,1611314152727,2376,372,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\DOKUMENT ELEKTRONICZNY W URZĘDZIE.DOC""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1586,3385,208,7,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
ff038be3-e750-4de8-ba26-556f03ca9dc2,1611142604008,2560,612,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\321b5dbbc36ac4946955905f9dd4f44b15df30cbfd7d2be1d8b6171c1ee71b67.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,573,1633,105,3,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,61,0,0,0,0,0,1,0,1
